Holiday_ID,countryOrRegion,holidayName,normalizeHolidayName,isPaidTimeOff,countryRegionCode,date,Month
65677,Finland,Tapaninpäivä,Tapaninpäivä,NULL,FI,12/26/2091,12
65678,Germany,Zweiter Weihnachtstag,Zweiter Weihnachtstag,NULL,DE,12/26/2091,12
65679,Hungary,Karácsony másnapja,Karácsony másnapja,NULL,HU,12/26/2091,12
65682,Italy,Santo Stefano,Santo Stefano,NULL,IT,12/26/2091,12
65686,Norway,Andre juledag,Andre juledag,NULL,NO,12/26/2091,12
65687,Poland,Bo?e Narodzenie (drugi dzie?),Bo?e Narodzenie (drugi dzie?),NULL,PL,12/26/2091,12
65688,Scotland,Boxing Day,Boxing Day,NULL,NULL,12/26/2091,12
65694,Norway,Søndag,Søndag,NULL,NO,12/30/2091,12
65696,Hungary,Szilveszter,Szilveszter,NULL,HU,12/31/2091,12
65700,Austria,Neujahr,Neujahr,NULL,AT,1/1/2092,1
65702,Belgium,Nieuwjaarsdag,Nieuwjaarsdag,NULL,BE,1/1/2092,1
65706,Croatia,Nova Godina,Nova Godina,NULL,HR,1/1/2092,1
65709,England,New Year's Day,New Year's Day,NULL,NULL,1/1/2092,1
65710,Finland,Uudenvuodenpäivä,Uudenvuodenpäivä,NULL,FI,1/1/2092,1
65711,France,Jour de l'an,Jour de l'an,NULL,FR,1/1/2092,1
65712,Germany,Neujahr,Neujahr,NULL,DE,1/1/2092,1
65713,Hungary,Újév,Újév,NULL,HU,1/1/2092,1
65716,Italy,Capodanno,Capodanno,NULL,IT,1/1/2092,1
65722,Norway,Første nyttårsdag,Første nyttårsdag,NULL,NO,1/1/2092,1
65723,Poland,Nowy Rok,Nowy Rok,NULL,PL,1/1/2092,1
65724,Portugal,Ano Novo,Ano Novo,NULL,PT,1/1/2092,1
65725,Scotland,New Year's Day,New Year's Day,NULL,NULL,1/1/2092,1
65728,Spain,Año nuevo,Año nuevo,NULL,ES,1/1/2092,1
65737,Scotland,New Year Holiday,New Year Holiday,NULL,NULL,1/2/2092,1
65740,Austria,Heilige Drei Könige,Heilige Drei Könige,NULL,AT,1/6/2092,1
65741,Croatia,Sveta tri kralja,Sveta tri kralja,NULL,HR,1/6/2092,1
65742,Finland,Loppiainen,Loppiainen,NULL,FI,1/6/2092,1
65743,Italy,Epifania del Signore,Epifania del Signore,NULL,IT,1/6/2092,1
65744,Norway,Søndag,Søndag,NULL,NO,1/6/2092,1
65745,Poland,?wi?to Trzech Króli,?wi?to Trzech Króli,NULL,PL,1/6/2092,1
65746,Spain,Epifanía del Señor,Epifanía del Señor,NULL,ES,1/6/2092,1
65751,Norway,Søndag,Søndag,NULL,NO,1/13/2092,1
65755,Norway,Søndag,Søndag,NULL,NO,1/20/2092,1
65760,Norway,Søndag,Søndag,NULL,NO,1/27/2092,1
65763,Norway,Søndag,Søndag,NULL,NO,2/3/2092,2
65769,Norway,Søndag,Søndag,NULL,NO,2/10/2092,2
65776,Norway,Søndag,Søndag,NULL,NO,2/17/2092,2
65781,Norway,Søndag,Søndag,NULL,NO,2/24/2092,2
65783,Norway,Søndag,Søndag,NULL,NO,3/2/2092,3
65787,Norway,Søndag,Søndag,NULL,NO,3/9/2092,3
65789,Hungary,Nemzeti ünnep,Nemzeti ünnep,NULL,HU,3/15/2092,3
65790,Norway,Søndag,Søndag,NULL,NO,3/16/2092,3
65800,Norway,Søndag,Søndag,NULL,NO,3/23/2092,3
65807,Norway,Skjærtorsdag,Skjærtorsdag,NULL,NO,3/27/2092,3
65815,England,Good Friday,Good Friday,NULL,NULL,3/28/2092,3
65816,Finland,Pitkäperjantai,Pitkäperjantai,NULL,FI,3/28/2092,3
65817,Germany,Karfreitag,Karfreitag,NULL,DE,3/28/2092,3
65818,Hungary,Nagypéntek,Nagypéntek,NULL,HU,3/28/2092,3
65823,Norway,Langfredag,Langfredag,NULL,NO,3/28/2092,3
65824,Portugal,Sexta-feira Santa,Sexta-feira Santa,NULL,PT,3/28/2092,3
65825,Scotland,Good Friday,Good Friday,NULL,NULL,3/28/2092,3
65832,Belgium,Pasen,Pasen,NULL,BE,3/30/2092,3
65834,Croatia,Uskrs,Uskrs,NULL,HR,3/30/2092,3
65836,Finland,Pääsiäispäivä,Pääsiäispäivä,NULL,FI,3/30/2092,3
65837,Hungary,Húsvét,Húsvét,NULL,HU,3/30/2092,3
65838,Italy,Pasqua di Resurrezione,Pasqua di Resurrezione,NULL,IT,3/30/2092,3
65840,Norway,"Første påskedag, Søndag","Første påskedag, Søndag",NULL,NO,3/30/2092,3
65841,Poland,Niedziela Wielkanocna,Niedziela Wielkanocna,NULL,PL,3/30/2092,3
65842,Portugal,Páscoa,Páscoa,NULL,PT,3/30/2092,3
65846,Austria,Ostermontag,Ostermontag,NULL,AT,3/31/2092,3
65847,Belgium,Paasmaandag,Paasmaandag,NULL,BE,3/31/2092,3
65848,Croatia,Uskrsni ponedjeljak,Uskrsni ponedjeljak,NULL,HR,3/31/2092,3
65851,England,Easter Monday,Easter Monday,NULL,NULL,3/31/2092,3
65852,Finland,2. pääsiäispäivä,2. pääsiäispäivä,NULL,FI,3/31/2092,3
65853,France,Lundi de Pâques,Lundi de Pâques,NULL,FR,3/31/2092,3
65854,Germany,Ostermontag,Ostermontag,NULL,DE,3/31/2092,3
65855,Hungary,Húsvét Hétf?,Húsvét Hétf?,NULL,HU,3/31/2092,3
65858,Italy,Lunedì dell'Angelo,Lunedì dell'Angelo,NULL,IT,3/31/2092,3
65862,Norway,Andre påskedag,Andre påskedag,NULL,NO,3/31/2092,3
65863,Poland,Poniedzia?ek Wielkanocny,Poniedzia?ek Wielkanocny,NULL,PL,3/31/2092,3
65871,Norway,Søndag,Søndag,NULL,NO,4/6/2092,4
65873,Norway,Søndag,Søndag,NULL,NO,4/13/2092,4
65875,Norway,Søndag,Søndag,NULL,NO,4/20/2092,4
65880,Italy,Festa della Liberazione,Festa della Liberazione,NULL,IT,4/25/2092,4
65882,Portugal,Dia da Liberdade,Dia da Liberdade,NULL,PT,4/25/2092,4
65884,Norway,Søndag,Søndag,NULL,NO,4/27/2092,4
65892,Austria,Staatsfeiertag,Staatsfeiertag,NULL,AT,5/1/2092,5
65894,Belgium,Dag van de Arbeid,Dag van de Arbeid,NULL,BE,5/1/2092,5
65897,Croatia,Me?unarodni praznik rada,Me?unarodni praznik rada,NULL,HR,5/1/2092,5
65899,Finland,Vappu,Vappu,NULL,FI,5/1/2092,5
65900,France,Fête du Travail,Fête du Travail,NULL,FR,5/1/2092,5
65901,Germany,Erster Mai,Erster Mai,NULL,DE,5/1/2092,5
65902,Hungary,A Munka ünnepe,A Munka ünnepe,NULL,HU,5/1/2092,5
65904,Italy,Festa dei Lavoratori,Festa dei Lavoratori,NULL,IT,5/1/2092,5
65906,Norway,Arbeidernes dag,Arbeidernes dag,NULL,NO,5/1/2092,5
65907,Poland,?wi?to Pa?stwowe,?wi?to Pa?stwowe,NULL,PL,5/1/2092,5
65908,Portugal,Dia do Trabalhador,Dia do Trabalhador,NULL,PT,5/1/2092,5
65911,Spain,Día del Trabajador,Día del Trabajador,NULL,ES,5/1/2092,5
65914,Hungary,A Munka ünnepe utáni pihen?nap,A Munka ünnepe utáni pihen?nap,NULL,HU,5/2/2092,5
65917,Poland,?wi?to Narodowe Trzeciego Maja,?wi?to Narodowe Trzeciego Maja,NULL,PL,5/3/2092,5
65919,Norway,Søndag,Søndag,NULL,NO,5/4/2092,5
65921,England,May Day,May Day,NULL,NULL,5/5/2092,5
65926,Scotland,May Day,May Day,NULL,NULL,5/5/2092,5
65930,Austria,Christi Himmelfahrt,Christi Himmelfahrt,NULL,AT,5/8/2092,5
65931,Belgium,O.L.H. Hemelvaart,O.L.H. Hemelvaart,NULL,BE,5/8/2092,5
65934,Finland,Helatorstai,Helatorstai,NULL,FI,5/8/2092,5
65935,France,"Ascension, Armistice 1945","Ascension, Armistice 1945",NULL,FR,5/8/2092,5
65936,Germany,Christi Himmelfahrt,Christi Himmelfahrt,NULL,DE,5/8/2092,5
65938,Norway,Kristi himmelfartsdag,Kristi himmelfartsdag,NULL,NO,5/8/2092,5
65943,Norway,Søndag,Søndag,NULL,NO,5/11/2092,5
65946,Norway,Grunnlovsdag,Grunnlovsdag,NULL,NO,5/17/2092,5
65947,Belgium,Pinksteren,Pinksteren,NULL,BE,5/18/2092,5
65949,Finland,Helluntaipäivä,Helluntaipäivä,NULL,FI,5/18/2092,5
65950,Hungary,Pünkösd,Pünkösd,NULL,HU,5/18/2092,5
65952,Norway,"Første pinsedag, Søndag","Første pinsedag, Søndag",NULL,NO,5/18/2092,5
65953,Poland,Zielone ?wi?tki,Zielone ?wi?tki,NULL,PL,5/18/2092,5
65956,Austria,Pfingstmontag,Pfingstmontag,NULL,AT,5/19/2092,5
65957,Belgium,Pinkstermaandag,Pinkstermaandag,NULL,BE,5/19/2092,5
65960,France,Lundi de Pentecôte,Lundi de Pentecôte,NULL,FR,5/19/2092,5
65961,Germany,Pfingstmontag,Pfingstmontag,NULL,DE,5/19/2092,5
65962,Hungary,Pünkösdhétf?,Pünkösdhétf?,NULL,HU,5/19/2092,5
65964,Norway,Andre pinsedag,Andre pinsedag,NULL,NO,5/19/2092,5
65967,Norway,Søndag,Søndag,NULL,NO,5/25/2092,5
65969,England,Spring Bank Holiday,Spring Bank Holiday,NULL,NULL,5/26/2092,5
65972,Scotland,Spring Bank Holiday,Spring Bank Holiday,NULL,NULL,5/26/2092,5
65976,Austria,Fronleichnam,Fronleichnam,NULL,AT,5/29/2092,5
65978,Croatia,Tijelovo,Tijelovo,NULL,HR,5/29/2092,5
65979,Poland,Dzie? Bo?ego Cia?a,Dzie? Bo?ego Cia?a,NULL,PL,5/29/2092,5
65980,Portugal,Corpo de Deus,Corpo de Deus,NULL,PT,5/29/2092,5
65981,Norway,Søndag,Søndag,NULL,NO,6/1/2092,6
65985,Italy,Festa della Repubblica,Festa della Repubblica,NULL,IT,6/2/2092,6
65989,Norway,Søndag,Søndag,NULL,NO,6/8/2092,6
65992,Portugal,Dia de Portugal,Dia de Portugal,NULL,PT,6/10/2092,6
65993,Norway,Søndag,Søndag,NULL,NO,6/15/2092,6
66001,Finland,Juhannuspäivä,Juhannuspäivä,NULL,FI,6/21/2092,6
66003,Croatia,Dan antifašisti?ke borbe,Dan antifašisti?ke borbe,NULL,HR,6/22/2092,6
65999,Finland,Juhannusaatto,Juhannusaatto,NULL,FI,6/20/2092,6
66004,Norway,Søndag,Søndag,NULL,NO,6/22/2092,6
66008,Norway,Søndag,Søndag,NULL,NO,6/29/2092,6
66017,Norway,Søndag,Søndag,NULL,NO,7/6/2092,7
66022,Norway,Søndag,Søndag,NULL,NO,7/13/2092,7
66024,France,Fête nationale,Fête nationale,NULL,FR,7/14/2092,7
66025,Norway,Søndag,Søndag,NULL,NO,7/20/2092,7
66027,Belgium,Nationale feestdag,Nationale feestdag,NULL,BE,7/21/2092,7
66029,Norway,Søndag,Søndag,NULL,NO,7/27/2092,7
66032,Norway,Søndag,Søndag,NULL,NO,8/3/2092,8
66036,Scotland,Summer Bank Holiday,Summer Bank Holiday,NULL,NULL,8/4/2092,8
66038,Croatia,Dan pobjede i domovinske zahvalnosti,Dan pobjede i domovinske zahvalnosti,NULL,HR,8/5/2092,8
66041,Norway,Søndag,Søndag,NULL,NO,8/10/2092,8
66044,Austria,Mariä Himmelfahrt,Mariä Himmelfahrt,NULL,AT,8/15/2092,8
66045,Belgium,O.L.V. Hemelvaart,O.L.V. Hemelvaart,NULL,BE,8/15/2092,8
66046,Croatia,Velika Gospa,Velika Gospa,NULL,HR,8/15/2092,8
66047,France,Assomption,Assomption,NULL,FR,8/15/2092,8
66049,Italy,Assunzione della Vergine,Assunzione della Vergine,NULL,IT,8/15/2092,8
66050,Poland,Wniebowzi?cie Naj?wi?tszej Marii Panny,Wniebowzi?cie Naj?wi?tszej Marii Panny,NULL,PL,8/15/2092,8
66051,Portugal,Assunção de Nossa Senhora,Assunção de Nossa Senhora,NULL,PT,8/15/2092,8
66053,Spain,Asunción de la Virgen,Asunción de la Virgen,NULL,ES,8/15/2092,8
66055,Norway,Søndag,Søndag,NULL,NO,8/17/2092,8
66058,Hungary,Az államalapítás ünnepe,Az államalapítás ünnepe,NULL,HU,8/20/2092,8
66059,Norway,Søndag,Søndag,NULL,NO,8/24/2092,8
66062,England,Late Summer Bank Holiday,Late Summer Bank Holiday,NULL,NULL,8/25/2092,8
66067,Norway,Søndag,Søndag,NULL,NO,8/31/2092,8
66072,Norway,Søndag,Søndag,NULL,NO,9/7/2092,9
66074,Norway,Søndag,Søndag,NULL,NO,9/14/2092,9
66078,Norway,Søndag,Søndag,NULL,NO,9/21/2092,9
66083,Norway,Søndag,Søndag,NULL,NO,9/28/2092,9
66086,Germany,Tag der Deutschen Einheit,Tag der Deutschen Einheit,NULL,DE,10/3/2092,10
66087,Norway,Søndag,Søndag,NULL,NO,10/5/2092,10
66088,Portugal,Implantação da República,Implantação da República,NULL,PT,10/5/2092,10
66090,Croatia,Dan neovisnosti,Dan neovisnosti,NULL,HR,10/8/2092,10
66093,Norway,Søndag,Søndag,NULL,NO,10/12/2092,10
66094,Spain,Día de la Hispanidad,Día de la Hispanidad,NULL,ES,10/12/2092,10
66101,Norway,Søndag,Søndag,NULL,NO,10/19/2092,10
66103,Hungary,Nemzeti ünnep,Nemzeti ünnep,NULL,HU,10/23/2092,10
66104,Hungary,Nemzeti ünnep utáni pihen?nap,Nemzeti ünnep utáni pihen?nap,NULL,HU,10/24/2092,10
66105,Austria,Nationalfeiertag,Nationalfeiertag,NULL,AT,10/26/2092,10
66106,Norway,Søndag,Søndag,NULL,NO,10/26/2092,10
66112,Austria,Allerheiligen,Allerheiligen,NULL,AT,11/1/2092,11
66113,Belgium,Allerheiligen,Allerheiligen,NULL,BE,11/1/2092,11
66114,Croatia,Svi sveti,Svi sveti,NULL,HR,11/1/2092,11
66115,Finland,Pyhäinpäivä,Pyhäinpäivä,NULL,FI,11/1/2092,11
66116,France,Toussaint,Toussaint,NULL,FR,11/1/2092,11
66117,Hungary,Mindenszentek,Mindenszentek,NULL,HU,11/1/2092,11
66118,Italy,Tutti i Santi,Tutti i Santi,NULL,IT,11/1/2092,11
66119,Poland,Uroczysto?? Wszystkich ?wi?tych,Uroczysto?? Wszystkich ?wi?tych,NULL,PL,11/1/2092,11
66120,Portugal,Dia de Todos os Santos,Dia de Todos os Santos,NULL,PT,11/1/2092,11
66122,Spain,Todos los Santos,Todos los Santos,NULL,ES,11/1/2092,11
66125,Norway,Søndag,Søndag,NULL,NO,11/2/2092,11
66130,Norway,Søndag,Søndag,NULL,NO,11/9/2092,11
66132,Belgium,Wapenstilstand,Wapenstilstand,NULL,BE,11/11/2092,11
66133,France,Armistice 1918,Armistice 1918,NULL,FR,11/11/2092,11
66134,Poland,Narodowe ?wi?to Niepodleg?o?ci,Narodowe ?wi?to Niepodleg?o?ci,NULL,PL,11/11/2092,11
66137,Norway,Søndag,Søndag,NULL,NO,11/16/2092,11
66142,Croatia,Dan sje?anja,Dan sje?anja,NULL,HR,11/18/2092,11
66146,Norway,Søndag,Søndag,NULL,NO,11/23/2092,11
66149,Norway,Søndag,Søndag,NULL,NO,11/30/2092,11
66150,Scotland,St. Andrew's Day,St. Andrew's Day,NULL,NULL,11/30/2092,11
66153,Portugal,Restauração da Independência,Restauração da Independência,NULL,PT,12/1/2092,12
66154,Finland,Itsenäisyyspäivä,Itsenäisyyspäivä,NULL,FI,12/6/2092,12
66155,Spain,Día de la constitución Española,Día de la constitución Española,NULL,ES,12/6/2092,12
66156,Norway,Søndag,Søndag,NULL,NO,12/7/2092,12
66159,Austria,Mariä Empfängnis,Mariä Empfängnis,NULL,AT,12/8/2092,12
66161,Italy,Immacolata Concezione,Immacolata Concezione,NULL,IT,12/8/2092,12
66162,Portugal,Imaculada Conceição,Imaculada Conceição,NULL,PT,12/8/2092,12
66163,Spain,La Inmaculada Concepción,La Inmaculada Concepción,NULL,ES,12/8/2092,12
66164,Norway,Søndag,Søndag,NULL,NO,12/14/2092,12
66167,Norway,Søndag,Søndag,NULL,NO,12/21/2092,12
66170,Finland,Jouluaatto,Jouluaatto,NULL,FI,12/24/2092,12
66171,Hungary,Szenteste,Szenteste,NULL,HU,12/24/2092,12
66175,Austria,Christtag,Christtag,NULL,AT,12/25/2092,12
66177,Belgium,Kerstmis,Kerstmis,NULL,BE,12/25/2092,12
66181,Croatia,Boži?,Boži?,NULL,HR,12/25/2092,12
66184,England,Christmas Day,Christmas Day,NULL,NULL,12/25/2092,12
66185,Finland,Joulupäivä,Joulupäivä,NULL,FI,12/25/2092,12
66186,France,Noël,Noël,NULL,FR,12/25/2092,12
66187,Germany,Erster Weihnachtstag,Erster Weihnachtstag,NULL,DE,12/25/2092,12
66188,Hungary,Karácsony,Karácsony,NULL,HU,12/25/2092,12
66192,Italy,Natale,Natale,NULL,IT,12/25/2092,12
66197,Norway,Første juledag,Første juledag,NULL,NO,12/25/2092,12
66198,Poland,Bo?e Narodzenie (pierwszy dzie?),Bo?e Narodzenie (pierwszy dzie?),NULL,PL,12/25/2092,12
66199,Portugal,Dia de Natal,Dia de Natal,NULL,PT,12/25/2092,12
66200,Scotland,Christmas Day,Christmas Day,NULL,NULL,12/25/2092,12
66203,Spain,Navidad,Navidad,NULL,ES,12/25/2092,12
66211,Austria,Stefanitag,Stefanitag,NULL,AT,12/26/2092,12
66213,Croatia,Sveti Stjepan,Sveti Stjepan,NULL,HR,12/26/2092,12
66216,England,Boxing Day,Boxing Day,NULL,NULL,12/26/2092,12
66217,Finland,Tapaninpäivä,Tapaninpäivä,NULL,FI,12/26/2092,12
66218,Germany,Zweiter Weihnachtstag,Zweiter Weihnachtstag,NULL,DE,12/26/2092,12
66219,Hungary,Karácsony másnapja,Karácsony másnapja,NULL,HU,12/26/2092,12
66222,Italy,Santo Stefano,Santo Stefano,NULL,IT,12/26/2092,12
66226,Norway,Andre juledag,Andre juledag,NULL,NO,12/26/2092,12
66227,Poland,Bo?e Narodzenie (drugi dzie?),Bo?e Narodzenie (drugi dzie?),NULL,PL,12/26/2092,12
66228,Scotland,Boxing Day,Boxing Day,NULL,NULL,12/26/2092,12
66234,Norway,Søndag,Søndag,NULL,NO,12/28/2092,12
66239,Austria,Neujahr,Neujahr,NULL,AT,1/1/2093,1
66241,Belgium,Nieuwjaarsdag,Nieuwjaarsdag,NULL,BE,1/1/2093,1
66245,Croatia,Nova Godina,Nova Godina,NULL,HR,1/1/2093,1
66248,England,New Year's Day,New Year's Day,NULL,NULL,1/1/2093,1
66249,Finland,Uudenvuodenpäivä,Uudenvuodenpäivä,NULL,FI,1/1/2093,1
66250,France,Jour de l'an,Jour de l'an,NULL,FR,1/1/2093,1
66251,Germany,Neujahr,Neujahr,NULL,DE,1/1/2093,1
66252,Hungary,Újév,Újév,NULL,HU,1/1/2093,1
66255,Italy,Capodanno,Capodanno,NULL,IT,1/1/2093,1
66261,Norway,Første nyttårsdag,Første nyttårsdag,NULL,NO,1/1/2093,1
66262,Poland,Nowy Rok,Nowy Rok,NULL,PL,1/1/2093,1
66263,Portugal,Ano Novo,Ano Novo,NULL,PT,1/1/2093,1
66264,Scotland,New Year's Day,New Year's Day,NULL,NULL,1/1/2093,1
66267,Spain,Año nuevo,Año nuevo,NULL,ES,1/1/2093,1
66275,Hungary,Újév utáni pihen?nap,Újév utáni pihen?nap,NULL,HU,1/2/2093,1
66277,Scotland,New Year Holiday,New Year Holiday,NULL,NULL,1/2/2093,1
66280,Norway,Søndag,Søndag,NULL,NO,1/4/2093,1
66282,Austria,Heilige Drei Könige,Heilige Drei Könige,NULL,AT,1/6/2093,1
66283,Croatia,Sveta tri kralja,Sveta tri kralja,NULL,HR,1/6/2093,1
66284,Finland,Loppiainen,Loppiainen,NULL,FI,1/6/2093,1
66285,Italy,Epifania del Signore,Epifania del Signore,NULL,IT,1/6/2093,1
66286,Poland,?wi?to Trzech Króli,?wi?to Trzech Króli,NULL,PL,1/6/2093,1
66287,Spain,Epifanía del Señor,Epifanía del Señor,NULL,ES,1/6/2093,1
66291,Norway,Søndag,Søndag,NULL,NO,1/11/2093,1
66296,Norway,Søndag,Søndag,NULL,NO,1/18/2093,1
66299,Norway,Søndag,Søndag,NULL,NO,1/25/2093,1
66303,Norway,Søndag,Søndag,NULL,NO,2/1/2093,2
66308,Norway,Søndag,Søndag,NULL,NO,2/8/2093,2
66312,Norway,Søndag,Søndag,NULL,NO,2/15/2093,2
66316,Norway,Søndag,Søndag,NULL,NO,2/22/2093,2
66323,Norway,Søndag,Søndag,NULL,NO,3/1/2093,3
66326,Norway,Søndag,Søndag,NULL,NO,3/8/2093,3
66329,Hungary,Nemzeti ünnep,Nemzeti ünnep,NULL,HU,3/15/2093,3
66330,Norway,Søndag,Søndag,NULL,NO,3/15/2093,3
66339,Norway,Søndag,Søndag,NULL,NO,3/22/2093,3
66343,Norway,Søndag,Søndag,NULL,NO,3/29/2093,3
66347,Norway,Søndag,Søndag,NULL,NO,4/5/2093,4
66352,Norway,Skjærtorsdag,Skjærtorsdag,NULL,NO,4/9/2093,4
66360,England,Good Friday,Good Friday,NULL,NULL,4/10/2093,4
66361,Finland,Pitkäperjantai,Pitkäperjantai,NULL,FI,4/10/2093,4
66362,Germany,Karfreitag,Karfreitag,NULL,DE,4/10/2093,4
66363,Hungary,Nagypéntek,Nagypéntek,NULL,HU,4/10/2093,4
66368,Norway,Langfredag,Langfredag,NULL,NO,4/10/2093,4
66369,Portugal,Sexta-feira Santa,Sexta-feira Santa,NULL,PT,4/10/2093,4
66370,Scotland,Good Friday,Good Friday,NULL,NULL,4/10/2093,4
66377,Belgium,Pasen,Pasen,NULL,BE,4/12/2093,4
66379,Croatia,Uskrs,Uskrs,NULL,HR,4/12/2093,4
66381,Finland,Pääsiäispäivä,Pääsiäispäivä,NULL,FI,4/12/2093,4
66382,Hungary,Húsvét,Húsvét,NULL,HU,4/12/2093,4
66383,Italy,Pasqua di Resurrezione,Pasqua di Resurrezione,NULL,IT,4/12/2093,4
66385,Norway,"Første påskedag, Søndag","Første påskedag, Søndag",NULL,NO,4/12/2093,4
66386,Poland,Niedziela Wielkanocna,Niedziela Wielkanocna,NULL,PL,4/12/2093,4
66387,Portugal,Páscoa,Páscoa,NULL,PT,4/12/2093,4
66391,Austria,Ostermontag,Ostermontag,NULL,AT,4/13/2093,4
66392,Belgium,Paasmaandag,Paasmaandag,NULL,BE,4/13/2093,4
66393,Croatia,Uskrsni ponedjeljak,Uskrsni ponedjeljak,NULL,HR,4/13/2093,4
66396,England,Easter Monday,Easter Monday,NULL,NULL,4/13/2093,4
66397,Finland,2. pääsiäispäivä,2. pääsiäispäivä,NULL,FI,4/13/2093,4
66398,France,Lundi de Pâques,Lundi de Pâques,NULL,FR,4/13/2093,4
66399,Germany,Ostermontag,Ostermontag,NULL,DE,4/13/2093,4
66400,Hungary,Húsvét Hétf?,Húsvét Hétf?,NULL,HU,4/13/2093,4
66403,Italy,Lunedì dell'Angelo,Lunedì dell'Angelo,NULL,IT,4/13/2093,4
66407,Norway,Andre påskedag,Andre påskedag,NULL,NO,4/13/2093,4
66408,Poland,Poniedzia?ek Wielkanocny,Poniedzia?ek Wielkanocny,NULL,PL,4/13/2093,4
66415,Norway,Søndag,Søndag,NULL,NO,4/19/2093,4
66420,Italy,Festa della Liberazione,Festa della Liberazione,NULL,IT,4/25/2093,4
66422,Portugal,Dia da Liberdade,Dia da Liberdade,NULL,PT,4/25/2093,4
66423,Norway,Søndag,Søndag,NULL,NO,4/26/2093,4
66432,Austria,Staatsfeiertag,Staatsfeiertag,NULL,AT,5/1/2093,5
66434,Belgium,Dag van de Arbeid,Dag van de Arbeid,NULL,BE,5/1/2093,5
66437,Croatia,Me?unarodni praznik rada,Me?unarodni praznik rada,NULL,HR,5/1/2093,5
66439,Finland,Vappu,Vappu,NULL,FI,5/1/2093,5
66440,France,Fête du Travail,Fête du Travail,NULL,FR,5/1/2093,5
66441,Germany,Erster Mai,Erster Mai,NULL,DE,5/1/2093,5
66442,Hungary,A Munka ünnepe,A Munka ünnepe,NULL,HU,5/1/2093,5
66444,Italy,Festa dei Lavoratori,Festa dei Lavoratori,NULL,IT,5/1/2093,5
66446,Norway,Arbeidernes dag,Arbeidernes dag,NULL,NO,5/1/2093,5
66447,Poland,?wi?to Pa?stwowe,?wi?to Pa?stwowe,NULL,PL,5/1/2093,5
66448,Portugal,Dia do Trabalhador,Dia do Trabalhador,NULL,PT,5/1/2093,5
66451,Spain,Día del Trabajador,Día del Trabajador,NULL,ES,5/1/2093,5
66456,Norway,Søndag,Søndag,NULL,NO,5/3/2093,5
66457,Poland,?wi?to Narodowe Trzeciego Maja,?wi?to Narodowe Trzeciego Maja,NULL,PL,5/3/2093,5
66459,England,May Day,May Day,NULL,NULL,5/4/2093,5
66464,Scotland,May Day,May Day,NULL,NULL,5/4/2093,5
66470,France,Armistice 1945,Armistice 1945,NULL,FR,5/8/2093,5
66473,Norway,Søndag,Søndag,NULL,NO,5/10/2093,5
66475,Norway,"Grunnlovsdag, Søndag","Grunnlovsdag, Søndag",NULL,NO,5/17/2093,5
66478,Austria,Christi Himmelfahrt,Christi Himmelfahrt,NULL,AT,5/21/2093,5
66479,Belgium,O.L.H. Hemelvaart,O.L.H. Hemelvaart,NULL,BE,5/21/2093,5
66481,Finland,Helatorstai,Helatorstai,NULL,FI,5/21/2093,5
66482,France,Ascension,Ascension,NULL,FR,5/21/2093,5
66483,Germany,Christi Himmelfahrt,Christi Himmelfahrt,NULL,DE,5/21/2093,5
66485,Norway,Kristi himmelfartsdag,Kristi himmelfartsdag,NULL,NO,5/21/2093,5
66488,Norway,Søndag,Søndag,NULL,NO,5/24/2093,5
66492,England,Spring Bank Holiday,Spring Bank Holiday,NULL,NULL,5/25/2093,5
66495,Scotland,Spring Bank Holiday,Spring Bank Holiday,NULL,NULL,5/25/2093,5
66499,Belgium,Pinksteren,Pinksteren,NULL,BE,5/31/2093,5
66501,Finland,Helluntaipäivä,Helluntaipäivä,NULL,FI,5/31/2093,5
66502,Hungary,Pünkösd,Pünkösd,NULL,HU,5/31/2093,5
66504,Norway,"Første pinsedag, Søndag","Første pinsedag, Søndag",NULL,NO,5/31/2093,5
66505,Poland,Zielone ?wi?tki,Zielone ?wi?tki,NULL,PL,5/31/2093,5
66508,Austria,Pfingstmontag,Pfingstmontag,NULL,AT,6/1/2093,6
66509,Belgium,Pinkstermaandag,Pinkstermaandag,NULL,BE,6/1/2093,6
66511,France,Lundi de Pentecôte,Lundi de Pentecôte,NULL,FR,6/1/2093,6
66512,Germany,Pfingstmontag,Pfingstmontag,NULL,DE,6/1/2093,6
66513,Hungary,Pünkösdhétf?,Pünkösdhétf?,NULL,HU,6/1/2093,6
66517,Norway,Andre pinsedag,Andre pinsedag,NULL,NO,6/1/2093,6
66519,Italy,Festa della Repubblica,Festa della Repubblica,NULL,IT,6/2/2093,6
66522,Norway,Søndag,Søndag,NULL,NO,6/7/2093,6
66525,Portugal,Dia de Portugal,Dia de Portugal,NULL,PT,6/10/2093,6
66526,Austria,Fronleichnam,Fronleichnam,NULL,AT,6/11/2093,6
66528,Croatia,Tijelovo,Tijelovo,NULL,HR,6/11/2093,6
66529,Poland,Dzie? Bo?ego Cia?a,Dzie? Bo?ego Cia?a,NULL,PL,6/11/2093,6
66530,Portugal,Corpo de Deus,Corpo de Deus,NULL,PT,6/11/2093,6
66531,Norway,Søndag,Søndag,NULL,NO,6/14/2093,6
66536,Finland,Juhannusaatto,Juhannusaatto,NULL,FI,6/19/2093,6
66539,Finland,Juhannuspäivä,Juhannuspäivä,NULL,FI,6/20/2093,6
